local_code,text,table_name,parent_varname,local_code_system,code,display,code_system,comment
snomedct:258329003,Supratentorial,EnumSpatialQualifiers,,,258329003,Supratentorial,http://snomed.info/id/,LinkML gen-harmony
snomedct:258330008,Infratentorial,EnumSpatialQualifiers,,,258330008,Infratentorial,http://snomed.info/id/,LinkML gen-harmony
snomedct:260240005,Interdental,EnumSpatialQualifiers,,,260240005,Interdental,http://snomed.info/id/,LinkML gen-harmony
snomedct:260318004,1 o'clock position,EnumSpatialQualifiers,,,260318004,1 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260319007,1.30 o'clock position,EnumSpatialQualifiers,,,260319007,1.30 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260322009,10 o'clock position,EnumSpatialQualifiers,,,260322009,10 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260323004,10.30 o'clock position,EnumSpatialQualifiers,,,260323004,10.30 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260324005,11 o'clock position,EnumSpatialQualifiers,,,260324005,11 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260325006,11.30 o'clock position,EnumSpatialQualifiers,,,260325006,11.30 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260326007,12 o'clock position,EnumSpatialQualifiers,,,260326007,12 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260327003,12.30 o'clock position,EnumSpatialQualifiers,,,260327003,12.30 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260328008,2 o'clock position,EnumSpatialQualifiers,,,260328008,2 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260329000,2.30 o'clock position,EnumSpatialQualifiers,,,260329000,2.30 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260330005,3 o'clock position,EnumSpatialQualifiers,,,260330005,3 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260331009,3.30 o'clock position,EnumSpatialQualifiers,,,260331009,3.30 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260333007,4 o'clock position,EnumSpatialQualifiers,,,260333007,4 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260334001,4.30 o'clock position,EnumSpatialQualifiers,,,260334001,4.30 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260335000,5 o'clock position,EnumSpatialQualifiers,,,260335000,5 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260336004,5.30 o'clock position,EnumSpatialQualifiers,,,260336004,5.30 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260337008,6 o'clock position,EnumSpatialQualifiers,,,260337008,6 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260338003,6.30 o'clock position,EnumSpatialQualifiers,,,260338003,6.30 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260339006,7 o'clock position,EnumSpatialQualifiers,,,260339006,7 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260340008,7.30 o'clock position,EnumSpatialQualifiers,,,260340008,7.30 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260341007,8 o'clock position,EnumSpatialQualifiers,,,260341007,8 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260342000,8.30 o'clock position,EnumSpatialQualifiers,,,260342000,8.30 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260343005,9 o'clock position,EnumSpatialQualifiers,,,260343005,9 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260344004,9.30 o'clock position,EnumSpatialQualifiers,,,260344004,9.30 o'clock position,http://snomed.info/id/,LinkML gen-harmony
snomedct:260419006,Projection,EnumSpatialQualifiers,,,260419006,Projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260421001,Left lateral oblique,EnumSpatialQualifiers,,,260421001,Left lateral oblique,http://snomed.info/id/,LinkML gen-harmony
snomedct:260422008,C1-C2 left oblique,EnumSpatialQualifiers,,,260422008,C1-C2 left oblique,http://snomed.info/id/,LinkML gen-harmony
snomedct:260424009,Right lateral oblique,EnumSpatialQualifiers,,,260424009,Right lateral oblique,http://snomed.info/id/,LinkML gen-harmony
snomedct:260425005,C1-C2 right oblique,EnumSpatialQualifiers,,,260425005,C1-C2 right oblique,http://snomed.info/id/,LinkML gen-harmony
snomedct:260426006,Medial oblique,EnumSpatialQualifiers,,,260426006,Medial oblique,http://snomed.info/id/,LinkML gen-harmony
snomedct:260427002,Oblique lateral,EnumSpatialQualifiers,,,260427002,Oblique lateral,http://snomed.info/id/,LinkML gen-harmony
snomedct:260428007,Mandible X-ray - lateral oblique,EnumSpatialQualifiers,,,260428007,Mandible X-ray - lateral oblique,http://snomed.info/id/,LinkML gen-harmony
snomedct:260430009,Anteroposterior left lateral decubitus,EnumSpatialQualifiers,,,260430009,Anteroposterior left lateral decubitus,http://snomed.info/id/,LinkML gen-harmony
snomedct:260431008,C1-C2 left lateral,EnumSpatialQualifiers,,,260431008,C1-C2 left lateral,http://snomed.info/id/,LinkML gen-harmony
snomedct:260432001,Left true lateral,EnumSpatialQualifiers,,,260432001,Left true lateral,http://snomed.info/id/,LinkML gen-harmony
snomedct:260434000,Anteroposterior right lateral decubitus,EnumSpatialQualifiers,,,260434000,Anteroposterior right lateral decubitus,http://snomed.info/id/,LinkML gen-harmony
snomedct:260435004,C1-C2 right lateral,EnumSpatialQualifiers,,,260435004,C1-C2 right lateral,http://snomed.info/id/,LinkML gen-harmony
snomedct:260436003,Right true lateral,EnumSpatialQualifiers,,,260436003,Right true lateral,http://snomed.info/id/,LinkML gen-harmony
snomedct:260437007,Lateral vertical beam,EnumSpatialQualifiers,,,260437007,Lateral vertical beam,http://snomed.info/id/,LinkML gen-harmony
snomedct:260438002,Lateral horizontal beam,EnumSpatialQualifiers,,,260438002,Lateral horizontal beam,http://snomed.info/id/,LinkML gen-harmony
snomedct:260439005,Lateral inverted,EnumSpatialQualifiers,,,260439005,Lateral inverted,http://snomed.info/id/,LinkML gen-harmony
snomedct:260440007,True lateral of mandible,EnumSpatialQualifiers,,,260440007,True lateral of mandible,http://snomed.info/id/,LinkML gen-harmony
snomedct:260441006,Frog lateral,EnumSpatialQualifiers,,,260441006,Frog lateral,http://snomed.info/id/,LinkML gen-harmony
snomedct:260442004,Erect lateral,EnumSpatialQualifiers,,,260442004,Erect lateral,http://snomed.info/id/,LinkML gen-harmony
snomedct:260443009,Anteroposterior inverted,EnumSpatialQualifiers,,,260443009,Anteroposterior inverted,http://snomed.info/id/,LinkML gen-harmony
snomedct:260444003,Rotated posteroanterior,EnumSpatialQualifiers,,,260444003,Rotated posteroanterior,http://snomed.info/id/,LinkML gen-harmony
snomedct:260445002,Posteroanterior 20 degree,EnumSpatialQualifiers,,,260445002,Posteroanterior 20 degree,http://snomed.info/id/,LinkML gen-harmony
snomedct:260446001,Posteroanterior in ulnar deviation,EnumSpatialQualifiers,,,260446001,Posteroanterior in ulnar deviation,http://snomed.info/id/,LinkML gen-harmony
snomedct:260447005,Penetrated posteroanterior,EnumSpatialQualifiers,,,260447005,Penetrated posteroanterior,http://snomed.info/id/,LinkML gen-harmony
snomedct:260450008,Lordotic projection,EnumSpatialQualifiers,,,260450008,Lordotic projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260451007,Supine decubitus,EnumSpatialQualifiers,,,260451007,Supine decubitus,http://snomed.info/id/,LinkML gen-harmony
snomedct:260452000,Decubitus,EnumSpatialQualifiers,,,260452000,Decubitus,http://snomed.info/id/,LinkML gen-harmony
snomedct:260453005,Internal/external rotation,EnumSpatialQualifiers,,,260453005,Internal/external rotation,http://snomed.info/id/,LinkML gen-harmony
snomedct:260454004,45 degree projection,EnumSpatialQualifiers,,,260454004,45 degree projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260455003,Head and neck projection,EnumSpatialQualifiers,,,260455003,Head and neck projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260458001,Slit Towne's,EnumSpatialQualifiers,,,260458001,Slit Towne's,http://snomed.info/id/,LinkML gen-harmony
snomedct:260459009,Reverse Towne's,EnumSpatialQualifiers,,,260459009,Reverse Towne's,http://snomed.info/id/,LinkML gen-harmony
snomedct:260460004,Slit 35 degree fronto-occipital,EnumSpatialQualifiers,,,260460004,Slit 35 degree fronto-occipital,http://snomed.info/id/,LinkML gen-harmony
snomedct:260461000,Vertex projection,EnumSpatialQualifiers,,,260461000,Vertex projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260463002,Left Stenver's,EnumSpatialQualifiers,,,260463002,Left Stenver's,http://snomed.info/id/,LinkML gen-harmony
snomedct:260464008,Right Stenver's,EnumSpatialQualifiers,,,260464008,Right Stenver's,http://snomed.info/id/,LinkML gen-harmony
snomedct:260465009,Occipitofrontal projection,EnumSpatialQualifiers,,,260465009,Occipitofrontal projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260466005,Occipitomental projection,EnumSpatialQualifiers,,,260466005,Occipitomental projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260467001,Occipitomental - erect,EnumSpatialQualifiers,,,260467001,Occipitomental - erect,http://snomed.info/id/,LinkML gen-harmony
snomedct:260468006,Occipitomental - tilted,EnumSpatialQualifiers,,,260468006,Occipitomental - tilted,http://snomed.info/id/,LinkML gen-harmony
snomedct:260469003,Occipitomental - prone,EnumSpatialQualifiers,,,260469003,Occipitomental - prone,http://snomed.info/id/,LinkML gen-harmony
snomedct:260470002,Occipitomental - 15 degree,EnumSpatialQualifiers,,,260470002,Occipitomental - 15 degree,http://snomed.info/id/,LinkML gen-harmony
snomedct:260471003,Occipitomental - 30 degree,EnumSpatialQualifiers,,,260471003,Occipitomental - 30 degree,http://snomed.info/id/,LinkML gen-harmony
snomedct:260472005,Occipitomental - 45 degree,EnumSpatialQualifiers,,,260472005,Occipitomental - 45 degree,http://snomed.info/id/,LinkML gen-harmony
snomedct:260473000,Waters - 35 degree tilt to radiographic baseline,EnumSpatialQualifiers,,,260473000,Waters - 35 degree tilt to radiographic baseline,http://snomed.info/id/,LinkML gen-harmony
snomedct:260475007,Submentovertical reduced exposure for zygomatic arches,EnumSpatialQualifiers,,,260475007,Submentovertical reduced exposure for zygomatic arches,http://snomed.info/id/,LinkML gen-harmony
snomedct:260476008,Slit submentovertical,EnumSpatialQualifiers,,,260476008,Slit submentovertical,http://snomed.info/id/,LinkML gen-harmony
snomedct:260477004,Dental/oral projection,EnumSpatialQualifiers,,,260477004,Dental/oral projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260478009,Body - molar,EnumSpatialQualifiers,,,260478009,Body - molar,http://snomed.info/id/,LinkML gen-harmony
snomedct:260479001,Body - premolar,EnumSpatialQualifiers,,,260479001,Body - premolar,http://snomed.info/id/,LinkML gen-harmony
snomedct:260481004,Ramus projection,EnumSpatialQualifiers,,,260481004,Ramus projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260482006,Bimolar projection,EnumSpatialQualifiers,,,260482006,Bimolar projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260483001,Transpharyngeal projection,EnumSpatialQualifiers,,,260483001,Transpharyngeal projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260484007,Transmaxillary projection,EnumSpatialQualifiers,,,260484007,Transmaxillary projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260485008,Temporomandibular joint setting,EnumSpatialQualifiers,,,260485008,Temporomandibular joint setting,http://snomed.info/id/,LinkML gen-harmony
snomedct:260486009,Maxillary sinus setting,EnumSpatialQualifiers,,,260486009,Maxillary sinus setting,http://snomed.info/id/,LinkML gen-harmony
snomedct:260487000,Dental panoramic,EnumSpatialQualifiers,,,260487000,Dental panoramic,http://snomed.info/id/,LinkML gen-harmony
snomedct:260489002,Implant setting projection,EnumSpatialQualifiers,,,260489002,Implant setting projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260490006,Segmental setting,EnumSpatialQualifiers,,,260490006,Segmental setting,http://snomed.info/id/,LinkML gen-harmony
snomedct:260491005,Axial view for sesamoid bones,EnumSpatialQualifiers,,,260491005,Axial view for sesamoid bones,http://snomed.info/id/,LinkML gen-harmony
snomedct:260492003,Brewerton's projection,EnumSpatialQualifiers,,,260492003,Brewerton's projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260493008,Harris Beath axial projection,EnumSpatialQualifiers,,,260493008,Harris Beath axial projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260494002,Intercondylar projection,EnumSpatialQualifiers,,,260494002,Intercondylar projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260496000,Judet projection,EnumSpatialQualifiers,,,260496000,Judet projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260497009,Mortice projection,EnumSpatialQualifiers,,,260497009,Mortice projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260499007,Occlusal projection,EnumSpatialQualifiers,,,260499007,Occlusal projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260500003,Projected oblique occlusal,EnumSpatialQualifiers,,,260500003,Projected oblique occlusal,http://snomed.info/id/,LinkML gen-harmony
snomedct:260501004,Lower true occlusal,EnumSpatialQualifiers,,,260501004,Lower true occlusal,http://snomed.info/id/,LinkML gen-harmony
snomedct:260502006,Power grip series,EnumSpatialQualifiers,,,260502006,Power grip series,http://snomed.info/id/,LinkML gen-harmony
snomedct:260503001,Radial head projection,EnumSpatialQualifiers,,,260503001,Radial head projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260504007,Skyline projection,EnumSpatialQualifiers,,,260504007,Skyline projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260506009,Van Rosen projection,EnumSpatialQualifiers,,,260506009,Van Rosen projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:260514003,Via body reference line,EnumSpatialQualifiers,,,260514003,Via body reference line,http://snomed.info/id/,LinkML gen-harmony
snomedct:260520002,Extracorporeal,EnumSpatialQualifiers,,,260520002,Extracorporeal,http://snomed.info/id/,LinkML gen-harmony
snomedct:260521003,Internal,EnumSpatialQualifiers,,,260521003,Internal,http://snomed.info/id/,LinkML gen-harmony
snomedct:260528009,Median,EnumSpatialQualifiers,,,260528009,Median,http://snomed.info/id/,LinkML gen-harmony
snomedct:260529001,Vectors,EnumSpatialQualifiers,,,260529001,Vectors,http://snomed.info/id/,LinkML gen-harmony
snomedct:260530006,Via body region,EnumSpatialQualifiers,,,260530006,Via body region,http://snomed.info/id/,LinkML gen-harmony
snomedct:260532003,Thoracoabdominal,EnumSpatialQualifiers,,,260532003,Thoracoabdominal,http://snomed.info/id/,LinkML gen-harmony
snomedct:260535001,Lateral extrapleural,EnumSpatialQualifiers,,,260535001,Lateral extrapleural,http://snomed.info/id/,LinkML gen-harmony
snomedct:260541008,Nasopancreatic,EnumSpatialQualifiers,,,260541008,Nasopancreatic,http://snomed.info/id/,LinkML gen-harmony
snomedct:260544000,Endobronchial,EnumSpatialQualifiers,,,260544000,Endobronchial,http://snomed.info/id/,LinkML gen-harmony
snomedct:260549005,Orogastric,EnumSpatialQualifiers,,,260549005,Orogastric,http://snomed.info/id/,LinkML gen-harmony
snomedct:260568008,Via cardiovascular system,EnumSpatialQualifiers,,,260568008,Via cardiovascular system,http://snomed.info/id/,LinkML gen-harmony
snomedct:260602004,Via superficialized vessel (qualifier value),EnumSpatialQualifiers,,,260602004,Via superficialized vessel (qualifier value),http://snomed.info/id/,LinkML gen-harmony
snomedct:260620008,Postaural approach,EnumSpatialQualifiers,,,260620008,Postaural approach,http://snomed.info/id/,LinkML gen-harmony
snomedct:260637001,Sublabial transseptal,EnumSpatialQualifiers,,,260637001,Sublabial transseptal,http://snomed.info/id/,LinkML gen-harmony
snomedct:260641002,Extraperitoneal,EnumSpatialQualifiers,,,260641002,Extraperitoneal,http://snomed.info/id/,LinkML gen-harmony
snomedct:260642009,Retroperitoneal,EnumSpatialQualifiers,,,260642009,Retroperitoneal,http://snomed.info/id/,LinkML gen-harmony
snomedct:260668002,Venovenous,EnumSpatialQualifiers,,,260668002,Venovenous,http://snomed.info/id/,LinkML gen-harmony
snomedct:261045000,Anterior dorsal,EnumSpatialQualifiers,,,261045000,Anterior dorsal,http://snomed.info/id/,LinkML gen-harmony
snomedct:261052003,Aortocoronary,EnumSpatialQualifiers,,,261052003,Aortocoronary,http://snomed.info/id/,LinkML gen-harmony
snomedct:261054002,Arterio-arterial,EnumSpatialQualifiers,,,261054002,Arterio-arterial,http://snomed.info/id/,LinkML gen-harmony
snomedct:261055001,Arteriovenous,EnumSpatialQualifiers,,,261055001,Arteriovenous,http://snomed.info/id/,LinkML gen-harmony
snomedct:261057009,Between intestinal loops,EnumSpatialQualifiers,,,261057009,Between intestinal loops,http://snomed.info/id/,LinkML gen-harmony
snomedct:261059007,Bicoronal,EnumSpatialQualifiers,,,261059007,Bicoronal,http://snomed.info/id/,LinkML gen-harmony
snomedct:261065007,Circumareolar,EnumSpatialQualifiers,,,261065007,Circumareolar,http://snomed.info/id/,LinkML gen-harmony
snomedct:261067004,Dorsal part,EnumSpatialQualifiers,,,261067004,Dorsal part,http://snomed.info/id/,LinkML gen-harmony
snomedct:261073003,Epicardial,EnumSpatialQualifiers,,,261073003,Epicardial,http://snomed.info/id/,LinkML gen-harmony
snomedct:261074009,External,EnumSpatialQualifiers,,,261074009,External,http://snomed.info/id/,LinkML gen-harmony
snomedct:261075005,Extra-amniotic,EnumSpatialQualifiers,,,261075005,Extra-amniotic,http://snomed.info/id/,LinkML gen-harmony
snomedct:261076006,Extracoronal,EnumSpatialQualifiers,,,261076006,Extracoronal,http://snomed.info/id/,LinkML gen-harmony
snomedct:261089000,Inferior,EnumSpatialQualifiers,,,261089000,Inferior,http://snomed.info/id/,LinkML gen-harmony
